base_id,original_url,base_url,status,resolved_url,extension,file_type,content_type,content_length,notes
EFTA00279826,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279826.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279826,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279826.avi,avi,video,video/avi,15872,confirmed
EFTA00279827,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279827.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279827,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279827.avi,avi,video,video/avi,16896,confirmed
EFTA00279828,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279828.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279828,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279828.avi,avi,video,video/avi,31232,confirmed
EFTA00279829,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279829.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279829,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279829.avi,avi,video,video/avi,16384,confirmed
EFTA00279830,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279830.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279830,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279830.avi,avi,video,video/avi,15360,confirmed
EFTA00279831,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279831.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279831,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279831.avi,avi,video,video/avi,29184,confirmed
EFTA00279832,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279832.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279832,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279832.avi,avi,video,video/avi,14848,confirmed
EFTA00279834,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279834.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279834,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279834.avi,avi,video,video/avi,15360,confirmed
EFTA00279836,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279836.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279836,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279836.avi,avi,video,video/avi,14848,confirmed
EFTA00279837,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279837.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279837,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279837.avi,avi,video,video/avi,14848,confirmed
EFTA00279838,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279838.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279838,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279838.avi,avi,video,video/avi,15872,confirmed
EFTA00279840,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279840.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279840,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279840.avi,avi,video,video/avi,15872,confirmed
EFTA00279842,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279842.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279842,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279842.avi,avi,video,video/avi,30208,confirmed
EFTA00279843,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279843.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279843,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279843.avi,avi,video,video/avi,16384,confirmed
EFTA00279844,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279844.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279844,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279844.avi,avi,video,video/avi,16384,confirmed
EFTA00279846,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279846.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279846,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279846.avi,avi,video,video/avi,29696,confirmed
EFTA00279847,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279847.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279847,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279847.avi,avi,video,video/avi,15872,confirmed
EFTA00279850,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279850.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279850,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279850.avi,avi,video,video/avi,16896,confirmed
EFTA00279851,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279851.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279851,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279851.avi,avi,video,video/avi,15872,confirmed
EFTA00279852,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279852.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279852,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279852.avi,avi,video,video/avi,31232,confirmed
EFTA00279854,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279854.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279854,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279854.avi,avi,video,video/avi,16896,confirmed
EFTA00279859,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279859.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279859,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279859.avi,avi,video,video/avi,30720,confirmed
EFTA00279861,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279861.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279861,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279861.avi,avi,video,video/avi,16896,confirmed
EFTA00279862,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279862.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279862,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279862.avi,avi,video,video/avi,16896,confirmed
EFTA00279864,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279864.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279864,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279864.avi,avi,video,video/avi,16896,confirmed
EFTA00279866,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279866.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279866,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279866.avi,avi,video,video/avi,16384,confirmed
EFTA00279867,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279867.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279867,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279867.avi,avi,video,video/avi,16384,confirmed
EFTA00279868,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279868.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279868,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279868.avi,avi,video,video/avi,30720,confirmed
EFTA00279869,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279869.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279869,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279869.avi,avi,video,video/avi,17408,confirmed
EFTA00279870,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279870.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279870,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279870.avi,avi,video,video/avi,17408,confirmed
EFTA00279871,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279871.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279871,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279871.avi,avi,video,video/avi,30208,confirmed
EFTA00279873,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279873.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279873,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279873.avi,avi,video,video/avi,16896,confirmed
EFTA00279877,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279877.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279877,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279877.avi,avi,video,video/avi,18432,confirmed
EFTA00279878,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279878.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279878,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279878.avi,avi,video,video/avi,15872,confirmed
EFTA00279879,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279879.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279879,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279879.avi,avi,video,video/avi,16896,confirmed
EFTA00279881,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279881.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279881,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279881.avi,avi,video,video/avi,3072,confirmed
EFTA00279882,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279882.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279882,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279882.avi,avi,video,video/avi,8704,confirmed
EFTA00279883,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279883.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279883,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279883.avi,avi,video,video/avi,38400,confirmed
EFTA00279884,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279884.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279884,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279884.avi,avi,video,video/avi,10752,confirmed
EFTA00279885,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279885.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279885,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279885.avi,avi,video,video/avi,14848,confirmed
EFTA00279886,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279886.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279886,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279886.avi,avi,video,video/avi,14336,unknown_magic
EFTA00279887,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279887.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279887,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279887.avi,avi,video,video/avi,181760,confirmed
EFTA00279888,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279888.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279888,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279888.avi,avi,video,video/avi,9728,confirmed
EFTA00279889,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279889.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279889,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279889.avi,avi,video,video/avi,30208,confirmed
EFTA00279890,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279890.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279890,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279890.avi,avi,video,video/avi,32256,confirmed
EFTA00279891,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279891.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279891,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279891.avi,avi,video,video/avi,14848,confirmed
EFTA00279892,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279892.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279892,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279892.avi,avi,video,video/avi,12800,unknown_magic
EFTA00279893,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279893.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279893,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279893.avi,avi,video,video/avi,142848,confirmed
EFTA00279894,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279894.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279894,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279894.avi,avi,video,video/avi,8192,confirmed
EFTA00279896,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279896.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279896,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279896.avi,avi,video,video/avi,15360,confirmed
EFTA00279897,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279897.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279897,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279897.avi,avi,video,video/avi,17920,confirmed
EFTA00279898,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279898.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279898,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279898.avi,avi,video,video/avi,17408,confirmed
EFTA00279900,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279900.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279900,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279900.avi,avi,video,video/avi,20992,confirmed
EFTA00279901,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279901.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279901,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279901.avi,avi,video,video/avi,19968,confirmed
EFTA00279903,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279903.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279903,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279903.avi,avi,video,video/avi,14848,confirmed
EFTA00279904,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279904.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279904,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279904.avi,avi,video,video/avi,15872,confirmed
EFTA00279907,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279907.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279907,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279907.avi,avi,video,video/avi,16384,confirmed
EFTA00279908,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279908.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279908,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279908.avi,avi,video,video/avi,15872,confirmed
EFTA00279911,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279911.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279911,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279911.avi,avi,video,video/avi,15872,confirmed
EFTA00279912,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279912.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279912,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279912.avi,avi,video,video/avi,15360,confirmed
EFTA00279913,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279913.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279913,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279913.avi,avi,video,video/avi,15872,confirmed
EFTA00279917,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279917.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279917,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279917.avi,avi,video,video/avi,15360,confirmed
EFTA00279919,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279919.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279919,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279919.avi,avi,video,video/avi,15360,confirmed
EFTA00279920,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279920.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279920,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279920.avi,avi,video,video/avi,16384,confirmed
EFTA00279921,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279921.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279921,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279921.avi,avi,video,video/avi,16896,confirmed
EFTA00279922,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279922.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279922,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279922.avi,avi,video,video/avi,16896,confirmed
EFTA00279923,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279923.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279923,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279923.avi,avi,video,video/avi,16896,confirmed
EFTA00279924,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279924.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279924,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279924.avi,avi,video,video/avi,15360,confirmed
EFTA00279925,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279925.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279925,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279925.avi,avi,video,video/avi,13312,confirmed
EFTA00279926,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279926.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279926,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279926.avi,avi,video,video/avi,15872,confirmed
EFTA00279929,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279929.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279929,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279929.avi,avi,video,video/avi,14336,confirmed
EFTA00279932,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279932.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279932,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279932.avi,avi,video,video/avi,18944,confirmed
EFTA00279933,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279933.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279933,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279933.avi,avi,video,video/avi,17408,confirmed
EFTA00279934,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279934.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279934,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279934.avi,avi,video,video/avi,21504,confirmed
EFTA00279936,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279936.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279936,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279936.avi,avi,video,video/avi,26624,confirmed
EFTA00279938,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279938.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279938,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279938.avi,avi,video,video/avi,13312,confirmed
EFTA00279940,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279940.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279940,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279940.avi,avi,video,video/avi,16384,confirmed
EFTA00279942,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279942.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279942,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279942.avi,avi,video,video/avi,15872,confirmed
EFTA00279945,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279945.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279945,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279945.avi,avi,video,video/avi,15872,confirmed
EFTA00279947,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279947.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279947,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279947.avi,avi,video,video/avi,16384,confirmed
EFTA00279949,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279949.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279949,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279949.avi,avi,video,video/avi,16384,confirmed
EFTA00279950,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279950.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279950,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279950.avi,avi,video,video/avi,16384,confirmed
EFTA00279951,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279951.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279951,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279951.avi,avi,video,video/avi,50176,confirmed
EFTA00279952,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279952.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279952,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279952.avi,avi,video,video/avi,15872,confirmed
EFTA00279953,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279953.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279953,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279953.avi,avi,video,video/avi,16384,confirmed
EFTA00279956,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279956.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279956,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279956.avi,avi,video,video/avi,15872,confirmed
EFTA00279957,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279957.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279957,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279957.avi,avi,video,video/avi,14848,confirmed
EFTA00279958,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279958.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279958,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279958.avi,avi,video,video/avi,16896,confirmed
EFTA00279961,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279961.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279961,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279961.avi,avi,video,video/avi,16384,confirmed
EFTA00279962,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279962.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279962,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279962.avi,avi,video,video/avi,31232,confirmed
EFTA00279963,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279963.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279963,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279963.avi,avi,video,video/avi,16384,confirmed
EFTA00279964,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279964.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279964,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279964.avi,avi,video,video/avi,15872,confirmed
EFTA00279965,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279965.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279965,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279965.avi,avi,video,video/avi,16384,confirmed
EFTA00279966,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279966.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279966,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279966.avi,avi,video,video/avi,16384,confirmed
EFTA00279968,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279968.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279968,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279968.avi,avi,video,video/avi,16384,confirmed
EFTA00279969,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279969.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279969,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279969.avi,avi,video,video/avi,16384,confirmed
EFTA00279970,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279970.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279970,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279970.avi,avi,video,video/avi,16384,confirmed
EFTA00279972,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279972.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279972,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279972.avi,avi,video,video/avi,16384,confirmed
EFTA00279973,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279973.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279973,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279973.avi,avi,video,video/avi,16896,confirmed
EFTA00279974,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279974.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279974,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279974.avi,avi,video,video/avi,16896,confirmed
EFTA00279975,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279975.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279975,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279975.avi,avi,video,video/avi,16896,confirmed
EFTA00279977,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279977.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279977,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279977.avi,avi,video,video/avi,15872,confirmed
EFTA00279978,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279978.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279978,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279978.avi,avi,video,video/avi,16384,confirmed
EFTA00279979,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279979.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279979,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279979.avi,avi,video,video/avi,16384,confirmed
EFTA00279980,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279980.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279980,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279980.avi,avi,video,video/avi,43520,confirmed
EFTA00279982,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279982.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279982,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279982.avi,avi,video,video/avi,13312,confirmed
EFTA00279983,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279983.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279983,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279983.avi,avi,video,video/avi,19456,confirmed
